atco_code,name,easting,northing,longitude,latitude,stop_type
"9400ZZCRNWA","New Addington Tram Stop",538185,162255,-0.0174119397,51.3425926774,"MET"
"9400ZZCRPHI","Phipps Bridge Tram Stop",526533,168717,-0.182311078,51.4033783596,"MET"
"9400ZZCRRVC","Reeves Corner Tram Stop",531893,165726,-0.1064084155,51.3752791995,"MET"
"9400ZZCRSAN","Sandilands Tram Stop",533868,165749,-0.0780408669,51.3750240892,"MET"
"9400ZZCRTPA","Therapia Lane Tram Stop",530288,166844,-0.1290453851,51.3856967335,"MET"
"9400ZZCRWAD","Waddon Marsh Tram Stop",531080,165905,-0.1180164725,51.3770759422,"MET"
"9400ZZCRWAN","Wandle Park Tram Stop",531420,165505,-0.1132819576,51.3734027018,"MET"
"9400ZZCRWCR","West Croydon Tram Stop",532210,166145,-0.101700815,51.3789709731,"MET"
"9400ZZCRWEL","Wellesley Road Tram Stop",532509,165752,-0.0975535456,51.3753695543,"MET"
"9400ZZCRWMB","Wimbledon Tram Stop",524850,170642,-0.2058164339,51.4210512977,"MET"
"9400ZZCRWOD","Woodside Tram Stop",534715,167115,-0.0653614585,51.3870995222,"MET"
"9400ZZLUSUH","Sudbury Hill Underground Station",515425,185540,-0.3364353015,51.5569456647,"MET"
"9400ZZLUSUT","Sudbury Town Underground Station",516875,184891,-0.3157447562,51.5508145294,"MET"
"9400ZZLUSVS","Seven Sisters Underground Station",533638,188923,-0.0725836565,51.5833296929,"MET"
"9400ZZLUSWC","Swiss Cottage Underground Station",526660,184332,-0.1748940673,51.5436813159,"MET"
"9400ZZLUSWF","South Woodford Underground Station",540534,190064,0.02733804761,51.5919065377,"MET"
"9400ZZLUBBB","Bromley-by-Bow Underground Station",538044,182532,-0.0115382373,51.524839443,"MET"
"9400ZZCRECR","East Croydon Tram Stop",532868,165705,-0.092416207,51.3748633586,"MET"
"9400ZZCRELM","Elmers End Tram Stop",535781,168409,-0.0495566651,51.3984741384,"MET"
"9400ZZCRFLD","Fieldway Tram Stop",537663,163212,-0.0245318838,51.3513191619,"MET"
"9400ZZLUESQ","Euston Square Underground Station",529420,182390,-0.1358290935,51.5256036822,"MET"
"9400ZZLUEUS","Euston Underground Station",529555,182660,-0.1337849939,51.5279991526,"MET"
"9400ZZLUFBY","Fulham Broadway Underground Station",525411,177224,-0.1954216441,51.4800805537,"MET"
"9400ZZLUFCN","Farringdon Underground Station",531580,181850,-0.1049127657,51.5202523029,"MET"
"9400ZZLUFLP","Fairlop Underground Station",544932,190601,0.09100388832,51.5956184752,"MET"
"9400ZZDLGAL","Gallions Reach DLR Station",543858,180924,0.07155500447,51.5089409373,"MET"
"9400ZZLUBKG","Barking Underground Station",544421,184321,0.08105322527,51.5393211798,"MET"
"9400ZZLUBKH","Buckhurst Hill Underground Station",541771,193960,0.04675715207,51.6266046392,"MET"
"9400ZZLUBLG","Bethnal Green Underground Station",534987,182715,-0.0555061319,51.5272222234,"MET"
"9400ZZLUBLM","Balham Underground Station",528460,173206,-0.1529974723,51.4432878591,"MET"
"9400ZZLUBLR","Blackhorse Road Underground Station",535805,189380,-0.0411500067,51.5869187911,"MET"
"9400ZZLUBMY","Bermondsey Underground Station",534500,179445,-0.0637685138,51.4979531101,"MET"
"9400ZZLUBND","Bond Street Underground Station",528488,181109,-0.1497227642,51.5143042862,"MET"
"9400ZZLUBNK","Bank Underground Station",532707,181119,-0.0889538266,51.5134198079,"MET"
"9400ZZDLKGV","King George V DLR Station",543260,180135,0.06262382691,51.5020030717,"MET"
"9400ZZLUMED","Mile End Underground Station",536510,182522,-0.0336400836,51.5251221245,"MET"
"9400ZZLUMGT","Moorgate Underground Station",532737,181649,-0.0883223493,51.5181755756,"MET"
"9400ZZSLTWW","Tunbridge Wells West (Spa Valley Railway)",557763,138447,0.25298200701,51.1235886935,"MET"
"9400ZZLUACY","Archway Underground Station",529377,186826,-0.134819061,51.5654782149,"MET"
"9400ZZLUADE","Aldgate East Underground Station",533852,181329,-0.07238358,51.5150370847,"MET"
"9400ZZLUAGL","Angel Underground Station",531476,183224,-0.1058984981,51.5326239586,"MET"
"9400ZZLUALD","Aldgate Underground Station",533625,181235,-0.0756886069,51.514246054,"MET"
"9400ZZLUALP","Alperton Underground Station",518020,183784,-0.2996095182,51.5406273467,"MET"
"9400ZZLULGN","Loughton Underground Station",542328,195627,0.05547566004,51.641442932,"MET"
"9400ZZDLTWG","Tower Gateway DLR Station",533696,180833,-0.0748183405,51.5106167536,"MET"
"9400ZZLUGDG","Goodge Street Underground Station",529536,181836,-0.1343614217,51.5205985035,"MET"
"9400ZZLUGFD","Greenford Underground Station",514795,183910,-0.3460500694,51.5424242424,"MET"
"9400ZZLUGGH","Grange Hill Underground Station",544949,192578,0.09206560615,51.6133780562,"MET"
"9400ZZLUGGN","Golders Green Underground Station",525254,187477,-0.1940391439,51.5722586321,"MET"
"9400ZZLUGHK","Goldhawk Road Underground Station",523179,179609,-0.2267151739,51.5020049389,"MET"
"9400ZZLUGPK","Green Park Underground Station",528990,180303,-0.1427870026,51.5069467068,"MET"
"9400ZZLURMD","Richmond Underground Station",518100,175175,-0.3013358511,51.4632372479,"MET"
"9400ZZLURSG","Ruislip Gardens Underground Station",510267,185847,-0.4107096678,51.5607357307,"MET"
"9400ZZLURSM","Ruislip Manor Underground Station",510080,187230,-0.4129734305,51.5732024981,"MET"
"9400ZZGWNTH","Gatwick North Terminal Shuttle Station",527611,141777,-0.1764360362,51.1610214137,"MET"
"9400ZZGWSTH","Gatwick South Terminal Shuttle Station",528661,141385,-0.1615684611,51.1572634204,"MET"
"9400ZZLUWRP","West Ruislip Underground Station",508362,186802,-0.4378855233,51.5696881069,"MET"
"9400ZZLUWRR","Warren Street Underground Station",529249,182313,-0.1383208485,51.5249508336,"MET"
"9400ZZLUQPS","Queen's Park Underground Station",524628,183222,-0.2045735233,51.5341577103,"MET"
"9400ZZLUQWY","Queensway Underground Station",525902,180600,-0.1871515324,51.5103115961,"MET"
"9400ZZLURBG","Redbridge Underground Station",541831,188357,0.0453596401,51.5762433983,"MET"
"9400ZZLUWYP","Wembley Park Underground Station",519372,186327,-0.2792616435,51.563198091,"MET"
"9400ZZLUWOF","Woodford Underground Station",540947,191744,0.03397047802,51.6068993403,"MET"
"9400ZZLUTPN","Turnpike Lane Underground Station",531514,189640,-0.1029529717,51.5902721345,"MET"
"9400ZZLUTWH","Tower Hill Underground Station",533578,180758,-0.0765460904,51.5099706579,"MET"
"9400ZZLUUPB","Upminster Bridge Underground Station",555087,186777,0.23580943092,51.5585600619,"MET"
"9400ZZLUUPK","Upton Park Underground Station",541258,183789,0.03526306699,51.5353404896,"MET"
"9400ZZLUUPM","Upminster Underground Station",556130,186865,0.25088179465,51.5590632096,"MET"
"9400ZZLUTMH","Tottenham Hale Underground Station",534479,189477,-0.0602408497,51.5881081686,"MET"
"9400ZZLUTMP","Temple Underground Station",530958,180805,-0.1142603924,51.5110057608,"MET"
"9400ZZLUECM","Ealing Common Underground Station",518886,180412,-0.2882650825,51.5101402544,"MET"
"9400ZZLUECT","Earl's Court Underground Station",525520,178560,-0.1933783431,51.4920630494,"MET"
"9400ZZNEUGST","Nine Elms Underground Station",530060,177322,-0.1284757978,51.4799124252,"MET"
"9400ZZBPSUST","Battersea Power Station Underground Station",529111,177300,-0.1421420563,51.4799319192,"MET"
